Processed 55163 csets from 2833 developers
373 employers found
A total of 0 lines added, 0 removed (delta 0)

Developers with the most changesets
Heiko Carstens               3 (0.1%)
Sylwester Nawrocki           3 (0.1%)
Dmitry Kasatkin              3 (0.1%)
Marc Zyngier                 3 (0.1%)
Michał Mirosław            3 (0.1%)
Emmanuel Grumbach            3 (0.1%)
Namhyung Kim                 3 (0.1%)
Matthew Garrett              3 (0.1%)
Francois Romieu              3 (0.1%)
Vasiliy Kulikov              3 (0.1%)
Chris Ball                   3 (0.1%)
Chris Mason                  3 (0.1%)
Michael Krufky               3 (0.1%)
Alexander Gordeev            3 (0.1%)
Marco Stornelli              3 (0.1%)
Greg Rose                    3 (0.1%)
Jesse Brandeburg             3 (0.1%)
Jon Mason                    3 (0.1%)
Huang Ying                   3 (0.1%)
Stefan Berger                3 (0.1%)
Heiko Stuebner               3 (0.1%)
Michal Hocko                 3 (0.1%)
Tarun Kanti DebBarma         3 (0.1%)
Thadeu Lima de Souza Cascardo    3 (0.1%)
Ben Widawsky                 3 (0.1%)
Jeff Moyer                   3 (0.1%)
Haojian Zhuang               3 (0.1%)
Giuseppe CAVALLARO           3 (0.1%)
Len Brown                    3 (0.1%)
Ivo van Doorn                3 (0.1%)
Daniel De Graaf              3 (0.1%)
Sricharan R                  3 (0.1%)
Serge E. Hallyn              3 (0.1%)
Maciej Trela                 3 (0.1%)
Johan Hedberg                3 (0.1%)
Anton Vorontsov              3 (0.1%)
Robert Richter               3 (0.1%)
Carsten Otte                 3 (0.1%)
Martin K. Petersen           3 (0.1%)
Manfred Spraul               3 (0.1%)
Stephen Rothwell             2 (0.1%)
Al Viro                      2 (0.1%)
Aaro Koskinen                2 (0.1%)
Yinghai Lu                   2 (0.1%)
Jean Delvare                 2 (0.1%)
Uwe Kleine-König            2 (0.1%)
Tony Luck                    2 (0.1%)
Konstantin Khlebnikov        2 (0.1%)
Thomas Abraham               2 (0.1%)
Jan Kiszka                   2 (0.1%)
Dave Young                   2 (0.1%)
Török Edwin                2 (0.1%)
Colin Cross                  2 (0.1%)
Vivek Goyal                  2 (0.1%)
Matt Fleming                 2 (0.1%)
Govindraj.R                  2 (0.1%)
Benoit Cousson               2 (0.1%)
Matt Turner                  2 (0.1%)
Timur Tabi                   2 (0.1%)
Viresh Kumar                 2 (0.1%)
Michel Dänzer               2 (0.1%)
Tixy                         2 (0.1%)
Ian Kent                     2 (0.1%)
Ian Campbell                 2 (0.1%)
Greg Dietsche                2 (0.1%)
Jean Pihet                   2 (0.1%)
David Herrmann               2 (0.1%)
Jan Glauber                  2 (0.1%)
Peng Tao                     2 (0.1%)
liubo                        2 (0.1%)
KOSAKI Motohiro              2 (0.1%)
Bhanu Prakash Gollapudi      2 (0.1%)
David Sterba                 2 (0.1%)
Jiri Olsa                    2 (0.1%)
Daniel Hellstrom             2 (0.1%)
Hans Schillstrom             2 (0.1%)
Omar Ramirez Luna            2 (0.1%)
Suresh Jayaraman             2 (0.1%)
Mark Einon                   2 (0.1%)
Sven Eckelmann               2 (0.1%)
Brian Norris                 2 (0.1%)
Steffen Klassert             2 (0.1%)
Fenghua Yu                   2 (0.1%)
Dr. David Alan Gilbert       2 (0.1%)
Jesse Barnes                 2 (0.1%)
Yi Zou                       2 (0.1%)
Jamie Iles                   2 (0.1%)
Andiry Xu                    2 (0.1%)
Andrew Lunn                  2 (0.1%)
Balaji T K                   2 (0.1%)
Igor Grinberg                2 (0.1%)
Yongqiang Yang               2 (0.1%)
Stefano Stabellini           2 (0.1%)
Cyrill Gorcunov              2 (0.1%)
JJ Ding                      2 (0.1%)
Francisco Jerez              2 (0.1%)
Chris Wright                 2 (0.1%)
Li Zhong                     2 (0.1%)
Nicolas Ferre                2 (0.1%)
Sekhar Nori                  2 (0.1%)
Shubhrajyoti D               2 (0.1%)
Gleb Natapov                 2 (0.1%)
Ryusuke Konishi              2 (0.1%)
Ilya Dryomov                 2 (0.1%)
Yan, Zheng                   2 (0.1%)
ashishj3                     2 (0.1%)
Andy Gospodarek              2 (0.1%)
David Ward                   2 (0.1%)
Bernie Thompson              2 (0.1%)
Yoshihiro Shimoda            2 (0.1%)
Haiyang Zhang                2 (0.1%)
Boaz Harrosh                 2 (0.1%)
John Johansen                2 (0.1%)
Florian Tobias Schandinat    2 (0.1%)
Greg Ungerer                 2 (0.1%)
Wim Van Sebroeck             2 (0.1%)
Eric Miao                    2 (0.1%)
Tomas Winkler                2 (0.1%)
Rasesh Mody                  2 (0.1%)
David Kilroy                 2 (0.1%)
Sonic Zhang                  2 (0.1%)
Kamil Debski                 2 (0.1%)
Don Zickus                   2 (0.1%)
Hans J. Koch                 2 (0.1%)
OGAWA Hirofumi               2 (0.1%)
Martyn Welch                 2 (0.1%)
Paul Moore                   2 (0.1%)
Curt Wohlgemuth              2 (0.1%)
Ben Greear                   1 (0.0%)
Arnd Bergmann                1 (0.0%)
Magnus Damm                  1 (0.0%)
Rabin Vincent                1 (0.0%)
Mike Galbraith               1 (0.0%)
Benjamin Herrenschmidt       1 (0.0%)
Paul Bolle                   1 (0.0%)
Simon Wunderlich             1 (0.0%)
Jouni Malinen                1 (0.0%)
Martin Svec                  1 (0.0%)
Stephane Eranian             1 (0.0%)
Nobuhiro Iwamatsu            1 (0.0%)
Arne Jansen                  1 (0.0%)
Oliver Hartkopp              1 (0.0%)
Mike Frysinger               1 (0.0%)
Stefan Behrens               1 (0.0%)
Michael Hennerich            1 (0.0%)
Ming Lei                     1 (0.0%)
Hans Verkuil                 1 (0.0%)
Seth Forshee                 1 (0.0%)
Richard Cochran              1 (0.0%)
Daniel Drake                 1 (0.0%)
Roberto Sassu                1 (0.0%)
Kumar Sanghvi                1 (0.0%)
Andreas Dilger               1 (0.0%)
Shmulik Ladkani              1 (0.0%)
Milan Broz                   1 (0.0%)
Sujith Manoharan             1 (0.0%)
Tom Herbert                  1 (0.0%)
Changhwan Youn               1 (0.0%)
Amir Goldstein               1 (0.0%)
Emil Tantilov                1 (0.0%)
Lars-Peter Clausen           1 (0.0%)
Shawn Guo                    1 (0.0%)
Luca Tettamanti              1 (0.0%)
Éric Piel                   1 (0.0%)
Tom Goetz                    1 (0.0%)
Andrei Warkentin             1 (0.0%)
Florian Westphal             1 (0.0%)
Anssi Hannula                1 (0.0%)
Shawn Bohrer                 1 (0.0%)
Sedat Dilek                  1 (0.0%)
Rik van Riel                 1 (0.0%)
Rob Clark                    1 (0.0%)
KyungMin Park                1 (0.0%)
Scott Wood                   1 (0.0%)
Lee Jones                    1 (0.0%)
Tim Gardner                  1 (0.0%)
Kees Cook                    1 (0.0%)
Jonathan Corbet              1 (0.0%)
Andrew Vasquez               1 (0.0%)
Steve French                 1 (0.0%)
Pavel Emelyanov              1 (0.0%)
Kim Phillips                 1 (0.0%)
Jonathan Brassow             1 (0.0%)
Andreas Oberritter           1 (0.0%)
Phillip Lougher              1 (0.0%)
David Teigland               1 (0.0%)
Julian Anastasov             1 (0.0%)
Bojan Prtvar                 1 (0.0%)
Timo Warns                   1 (0.0%)
Adam Gruchala                1 (0.0%)
Steve                        1 (0.0%)
Tomas Vanek                  1 (0.0%)
Alexander Duyck              1 (0.0%)
Bruce Allan                  1 (0.0%)
Nicolas Pitre                1 (0.0%)
Peter De Schrijver           1 (0.0%)
Jarkko Nikula                1 (0.0%)
Robert Love                  1 (0.0%)
Eugeni Dodonov               1 (0.0%)
Mika Westerberg              1 (0.0%)
Ping Cheng                   1 (0.0%)
Manoj Iyer                   1 (0.0%)
Stephane Grosjean            1 (0.0%)
Vinod Koul                   1 (0.0%)
Henry Ptasinski              1 (0.0%)
Jason Baron                  1 (0.0%)
Shirish Pargaonkar           1 (0.0%)
Yevgeny Petrilin             1 (0.0%)
Chuck Lever                  1 (0.0%)
Marcelo Tosatti              1 (0.0%)
Anatolij Gustschin           1 (0.0%)
Alessio Igor Bogani          1 (0.0%)
Dean Nelson                  1 (0.0%)
Henrik Rydberg               1 (0.0%)
Keshava Munegowda            1 (0.0%)
Andy Walls                   1 (0.0%)
Wei Yongjun                  1 (0.0%)
Kumar Gala                   1 (0.0%)
Andrei Emeltchenko           1 (0.0%)
Andy Shevchenko              1 (0.0%)
Jonas Bonn                   1 (0.0%)
Nadav Har'El                 1 (0.0%)
Wolfgang Grandegger          1 (0.0%)
Marcel Apfelbaum             1 (0.0%)
Michal Nazarewicz            1 (0.0%)
Corey Minyard                1 (0.0%)
Nelson Elhage                1 (0.0%)
Daniel T Chen                1 (0.0%)
Matthieu CASTET              1 (0.0%)
Jean-François Dagenais      1 (0.0%)
Luben Tuikov                 1 (0.0%)
Ambresh K                    1 (0.0%)
Tomoki Sekiyama              1 (0.0%)
FUJITA Tomonori              1 (0.0%)
Peter Chubb                  1 (0.0%)
Edward Donovan               1 (0.0%)
Jun'ichi Nomura              1 (0.0%)
Cheng Xu                     1 (0.0%)
Brian Haley                  1 (0.0%)
Sean Hefty                   1 (0.0%)
BjÃ¸rn Mork                1 (0.0%)
John David Anglin            1 (0.0%)
Kishore Kadiyala             1 (0.0%)
Namjae Jeon                  1 (0.0%)
Andreas Herrmann             1 (0.0%)
Ursula Braun                 1 (0.0%)
Martin Peres                 1 (0.0%)
Subhash Jadavani             1 (0.0%)
Amitkumar Karwar             1 (0.0%)
Maciej Patelczyk             1 (0.0%)
Mayank Rana                  1 (0.0%)
Michael Chan                 1 (0.0%)
Pavel Shilovsky              1 (0.0%)
Li Zefan                     1 (0.0%)
Sjur Brændeland             1 (0.0%)
Sumit Semwal                 1 (0.0%)
Mandeep Singh Baines         1 (0.0%)
Peter Huewe                  1 (0.0%)
Andy Lutomirski              1 (0.0%)
Jean-François Moine         1 (0.0%)
Christian Borntraeger        1 (0.0%)
Naoya Horiguchi              1 (0.0%)
Jerome Marchand              1 (0.0%)
Samuel Ortiz                 1 (0.0%)
Martin Schwidefsky           1 (0.0%)
Alasdair G Kergon            1 (0.0%)
MyungJoo Ham                 1 (0.0%)
Helmut Schaa                 1 (0.0%)
Takuya Yoshikawa             1 (0.0%)
Patrick McHardy              1 (0.0%)
Giridhar Malavali            1 (0.0%)
Tobias Klauser               1 (0.0%)
Lu Guanqun                   1 (0.0%)
Eric Van Hensbergen          1 (0.0%)
Michael Holzheu              1 (0.0%)
Jan Schmidt                  1 (0.0%)
Dan Magenheimer              1 (0.0%)
Yuval Mintz                  1 (0.0%)
Thomas Pedersen              1 (0.0%)
Jeff Mahoney                 1 (0.0%)
Myron Stowe                  1 (0.0%)
Roopa Prabhu                 1 (0.0%)
Dirk Brandewie               1 (0.0%)
Darrick J. Wong              1 (0.0%)
Nishanth Aravamudan          1 (0.0%)
Seungwon Jeon                1 (0.0%)
Chris Kelly                  1 (0.0%)
Mike Sterling                1 (0.0%)
Gerrit Renker                1 (0.0%)
Asai Thambi S P              1 (0.0%)
Alexandre Bounine            1 (0.0%)
RongQing.Li                  1 (0.0%)
Sean MacLennan               1 (0.0%)
Alessandro Rubini            1 (0.0%)
HeungJun, Kim                1 (0.0%)
Tatyana Nikolova             1 (0.0%)
Gustavo Padovan              1 (0.0%)
Heiko Schocher               1 (0.0%)
Liu Gang                     1 (0.0%)
Li Wei                       1 (0.0%)
Shengzhou Liu                1 (0.0%)
Lucas De Marchi              1 (0.0%)
Ben Blum                     1 (0.0%)
Mian Yousaf Kaukab           1 (0.0%)
Hema HK                      1 (0.0%)
Pradeep A. Dalvi             1 (0.0%)
Jeff Liu                     1 (0.0%)
Petr Uzel                    1 (0.0%)
Jiri Bohac                   1 (0.0%)
Pravin B Shelar              1 (0.0%)
Shyam Iyer                   1 (0.0%)
Guo-Fu Tseng                 1 (0.0%)
Zeng Zhaoming                1 (0.0%)
Havard Skinnemoen            1 (0.0%)
Chas Williams                1 (0.0%)
Per Dalén                   1 (0.0%)
Clemens Noss                 1 (0.0%)
Nestor Lopez Casado          1 (0.0%)
Paulius Zaleckas             1 (0.0%)
Niklas Söderlund            1 (0.0%)
Hiroaki SHIMODA              1 (0.0%)
Hagen Paul Pfeifer           1 (0.0%)
Josh Hunt                    1 (0.0%)
Rafael Aquini                1 (0.0%)
Drew Fisher                  1 (0.0%)
David Dillow                 1 (0.0%)
Ben Pfaff                    1 (0.0%)
Qiang Liu                    1 (0.0%)
Simon Guinot                 1 (0.0%)
Yinglin Luan                 1 (0.0%)
John (Jay) Hernandez         1 (0.0%)
Roman Borisov                1 (0.0%)
Stephen Smalley              1 (0.0%)
Thomas Courbon               1 (0.0%)
Bart De Schuymer             1 (0.0%)
Eugene Surovegin             1 (0.0%)
Ravi K. Nittala              1 (0.0%)
Janne Grunau                 1 (0.0%)

Top changeset contributors by employer
(None)                    7258 (13.2%)
Red Hat                   5191 (9.4%)
Intel                     4398 (8.0%)
(Unknown)                 2644 (4.8%)
Novell                    2048 (3.7%)
IBM                       1873 (3.4%)
Texas Instruments         1861 (3.4%)
Broadcom                  1530 (2.8%)
(Consultant)              1167 (2.1%)
Wolfson Microelectronics  1068 (1.9%)
Samsung                    980 (1.8%)
Google                     922 (1.7%)
Oracle                     874 (1.6%)
Freescale                  783 (1.4%)
MiTAC                      723 (1.3%)
Qualcomm                   707 (1.3%)
Microsoft                  682 (1.2%)
Linaro                     620 (1.1%)
Nokia                      610 (1.1%)
AMD                        580 (1.1%)
Wind River                 569 (1.0%)
(Academia)                 480 (0.9%)
Fujitsu                    448 (0.8%)
ST Ericsson                441 (0.8%)
University of Cambridge    397 (0.7%)
Wizery Ltd.                369 (0.7%)
Marvell                    369 (0.7%)
Renesas Electronics        364 (0.7%)
NVidia                     344 (0.6%)
QLogic                     336 (0.6%)
Parallels                  331 (0.6%)
Societe Francaise de Radiotelephone  323 (0.6%)
Analog Devices             299 (0.5%)
ARM                        296 (0.5%)
Pengutronix                295 (0.5%)
NetApp                     269 (0.5%)
Linux Foundation           266 (0.5%)
Atheros Communications     259 (0.5%)
Ericsson                   238 (0.4%)
New Dream Network          213 (0.4%)
Citrix                     210 (0.4%)
Code Aurora Forum          208 (0.4%)
Cisco                      206 (0.4%)
Canonical                  198 (0.4%)
Emulex                     192 (0.3%)
ST Microelectronics        180 (0.3%)
OpenSource AB              166 (0.3%)
ProFUSION                  163 (0.3%)
McAfee                     157 (0.3%)
NTT                        156 (0.3%)
linutronix                 141 (0.3%)
Solarflare Communications  140 (0.3%)
picoChip Designs           140 (0.3%)
Mellanox                   136 (0.2%)
Atmel                      129 (0.2%)
Vyatta                     128 (0.2%)
OpenBOSSA                  126 (0.2%)
Rising Tide Systems        125 (0.2%)
HP                         118 (0.2%)
tglx PITA                  117 (0.2%)
VMWare                     112 (0.2%)
Brocade                    110 (0.2%)
Calxeda                    110 (0.2%)
Secretlab                  103 (0.2%)
Tilera                      96 (0.2%)
Renesas Technology          88 (0.2%)
cozybit                     87 (0.2%)
Panasas                     87 (0.2%)
Sun                         84 (0.2%)
Atomide                     84 (0.2%)
LSI Logic                   80 (0.1%)
KernelLabs Inc              77 (0.1%)
Taobao                      77 (0.1%)
Arista Networks             74 (0.1%)
OLPC                        73 (0.1%)
Pure Storage                71 (0.1%)
INRIA                       70 (0.1%)
PetaLogix                   66 (0.1%)
Green Turtles Technologies   65 (0.1%)
Vision Engraving Systems    65 (0.1%)
Hitachi                     63 (0.1%)
Realsil Microelectronics    61 (0.1%)
OMICRON Electronics         60 (0.1%)
Tieto                       57 (0.1%)
Etersoft                    55 (0.1%)
DENX Software Engineering   55 (0.1%)
MontaVista                  54 (0.1%)
Miracle Linux               52 (0.1%)
SGI                         51 (0.1%)
secunet                     50 (0.1%)
AudioScience Inc.           49 (0.1%)
Vista-Silicon S.L.          48 (0.1%)
University of Sevilla       46 (0.1%)
Gaisler Research            44 (0.1%)
Oki Semiconductor           43 (0.1%)
Cavium                      43 (0.1%)
STRATO AG                   43 (0.1%)
CompuLab                    42 (0.1%)
CSR                         39 (0.1%)
Acision                     39 (0.1%)
Candela Technologies        38 (0.1%)
PHILOSYS Software           37 (0.1%)
KFKI Research Institute     36 (0.1%)
South Pole AB               35 (0.1%)
Siemens                     34 (0.1%)
Igalia S.L.                 34 (0.1%)
LWN.net                     34 (0.1%)
EfficiOS                    32 (0.1%)
NEC                         32 (0.1%)
NetLogic Microsystems       31 (0.1%)
Avionic Design Development GmbH   30 (0.1%)
Realtek                     28 (0.1%)
VA Linux Systems Japan      28 (0.1%)
VIA                         26 (0.0%)
Ka-Ro electronics GmbH      25 (0.0%)
Integrated Device Technology   24 (0.0%)
Alcatel-Lucent              24 (0.0%)
Fusion-IO                   23 (0.0%)
SYS TEC electronic GmbH     23 (0.0%)
Institute for System Programming Russian Academy of Sciences   23 (0.0%)
XenSource                   23 (0.0%)
KPIT Cummins                22 (0.0%)
ELAN Microelectronics Corp.   22 (0.0%)
Fon                         22 (0.0%)
Openwall                    21 (0.0%)
Slimlogic Ltd               21 (0.0%)
Barco                       21 (0.0%)
Eleven Musicproduction      20 (0.0%)
Motorola                    20 (0.0%)
Boeing                      19 (0.0%)
US National Security Agency   19 (0.0%)
LINBIT                      19 (0.0%)
Open Grid Computing         19 (0.0%)
Nicira Networks             18 (0.0%)
Crash Barrier               18 (0.0%)
Univ. of Michigan CITI      18 (0.0%)
Tonian                      17 (0.0%)
Synopsys                    17 (0.0%)
Myricom                     17 (0.0%)
Nanometrics                 17 (0.0%)
ENEA AB                     17 (0.0%)
Freebox                     16 (0.0%)
Chelsio                     16 (0.0%)
Astaro                      16 (0.0%)
Wacom                       16 (0.0%)
Imagination Technologies    15 (0.0%)
ENSI de Bourges             15 (0.0%)
Viprinet GmpH               14 (0.0%)
Peking University Microprocessor R&D Center   14 (0.0%)
GNU                         14 (0.0%)
DiBcom                      13 (0.0%)
Volkswagen                  13 (0.0%)
emlix GmbH                  13 (0.0%)
Free Electrons              13 (0.0%)
Micron                      13 (0.0%)
CERN                        12 (0.0%)
ZOHO Corp                   12 (0.0%)
University of Aberdeen      12 (0.0%)
MEV Limited                 12 (0.0%)
PIKA Technologies           12 (0.0%)
Eukrea Electromatique       11 (0.0%)
igel                        11 (0.0%)
General Electric            10 (0.0%)
Elliptic Technologies       10 (0.0%)
EmCraft Systems             10 (0.0%)
Open Nandra                 10 (0.0%)
Tuxera                      10 (0.0%)
PHYTEC Messtechnik GmbH     10 (0.0%)
Fraunhofer FOKUS            10 (0.0%)
eInfochips                   9 (0.0%)
Facebook                     9 (0.0%)
Sony                         9 (0.0%)
System Fabric Works          9 (0.0%)
Cavium Networks              9 (0.0%)
TriplePoint                  8 (0.0%)
NetUP                        8 (0.0%)
Intra2net AG                 8 (0.0%)
Marine Bridge & Navigation Systems    8 (0.0%)
MIT Lincoln Laboratory       8 (0.0%)
Boundary Devices             8 (0.0%)
Transmode Systems            8 (0.0%)
Corscience GmbH              8 (0.0%)
ONELAN                       7 (0.0%)
Holoscópio Tecnologia Ltda.    7 (0.0%)
Sensoray                     7 (0.0%)
Tk Open Systems              7 (0.0%)
City University              7 (0.0%)
Elbrys Networks              7 (0.0%)
Academia                     7 (0.0%)
Trend Micro                  6 (0.0%)
Substantiel                  6 (0.0%)
Savoir-faire Linux           6 (0.0%)
Simtec                       6 (0.0%)
Bluewater Systems            6 (0.0%)
APM                          6 (0.0%)
Virtual Security Research    6 (0.0%)
Neratec Solutions            6 (0.0%)
Science Fiction Technologies    6 (0.0%)
Lawrence Livermore National Laboratory    6 (0.0%)
DTI2 - Desarrollo de la tecnologia de las comunicaciones    6 (0.0%)
Whamcloud                    6 (0.0%)
Sentelic Corporation         6 (0.0%)
Plugable Technologies        6 (0.0%)
Keymile AG                   6 (0.0%)
hjk engineering              6 (0.0%)
Ixia                         5 (0.0%)
Xelerated AB                 5 (0.0%)
Virtual Computer             5 (0.0%)
Parrot SA                    5 (0.0%)
Hitachi Data Systems         5 (0.0%)
Logitech                     5 (0.0%)
Numascale                    5 (0.0%)
Jotron Phontech              5 (0.0%)
Bluegiga                     5 (0.0%)
Vision Systems GmbH          5 (0.0%)
Raumfeld GmbH                5 (0.0%)
Sonatest Limited             4 (0.0%)
Embedded Solutions LTD       4 (0.0%)
MIPS Technologies            4 (0.0%)
Cirrus Logic                 4 (0.0%)
Indesign LLC                 4 (0.0%)
Simtec Electronics           4 (0.0%)
Dell                         4 (0.0%)
Evidence Srl                 4 (0.0%)
JiangSu Lemote Corp.         4 (0.0%)
fuel7                        4 (0.0%)
Voltaire                     4 (0.0%)
VayavyaLabs                  4 (0.0%)
Nokia Siemens Networks       4 (0.0%)
Faraday Technology           3 (0.0%)
HALE electronic GmbH         3 (0.0%)
Sensortherm GmbH             3 (0.0%)
Digital Devices GmbH         3 (0.0%)
NIIF Institute               3 (0.0%)
ZTE Corporation              3 (0.0%)
Presense Technologies        3 (0.0%)
Katalix Systems              3 (0.0%)
Huawei Technologies          3 (0.0%)
Matrix Vision                3 (0.0%)
RGM Advisors                 3 (0.0%)
SYSGO                        3 (0.0%)
Collabora Multimedia         3 (0.0%)
Sony Ericsson                3 (0.0%)
EIA Electronics NV           3 (0.0%)
Octasic Semiconductor        3 (0.0%)
Metzler Brothers Systementwicklung GbR    3 (0.0%)
OSADL                        3 (0.0%)
Weinmann Medical Technology    3 (0.0%)
Bosch                        3 (0.0%)
Protocol Labs                3 (0.0%)
Appear TV AS                 3 (0.0%)
Riverbed Technology          2 (0.0%)
Sabayon Linux                2 (0.0%)
ITT Industries               2 (0.0%)
Sandia National Laboratories    2 (0.0%)
RuggedCom                    2 (0.0%)
Maxim Integrated Products    2 (0.0%)
Canadian Bank Note Company    2 (0.0%)
Missing Link Electronics     2 (0.0%)
National ICT Australia       2 (0.0%)
Tianjin Zhongke Blue Whale Information Technologies    2 (0.0%)
Digi International           2 (0.0%)
BetterLinux                  2 (0.0%)
Pelagicore AB                2 (0.0%)
ASIX Electronics Corp.       2 (0.0%)
ISEE                         2 (0.0%)
Astek Corporation            2 (0.0%)
Collax                       2 (0.0%)
Abilis Systems               2 (0.0%)
SMSC                         2 (0.0%)
m-privacy GmbH               2 (0.0%)
Sigfox Wireless              2 (0.0%)
Signal 11 Software           2 (0.0%)
AgileMesh                    2 (0.0%)
Geomatys                     2 (0.0%)
LiPPERT Embedded Computers GmbH    2 (0.0%)
Nuvoton Technology           2 (0.0%)
OnTheNet Pty Ltd             2 (0.0%)
Pardus Linux                 2 (0.0%)
Xilinx                       2 (0.0%)
CodeSourcery                 2 (0.0%)
Armadeus Systems             2 (0.0%)
MPC Data                     2 (0.0%)
novero GmbH                  2 (0.0%)
Belden                       2 (0.0%)
SUSE                         2 (0.0%)
London Internet Exchange     2 (0.0%)
Prolan Process Control       1 (0.0%)
Elitecore Technology         1 (0.0%)
BalaBit                      1 (0.0%)
Neotion                      1 (0.0%)
Elan Digital Systems         1 (0.0%)
Sirius International         1 (0.0%)
jusst technologies GmbH      1 (0.0%)
Applied Micro Circuit Corp.    1 (0.0%)
DoréDevelopment             1 (0.0%)
Grid-Net                     1 (0.0%)
Digigram                     1 (0.0%)
TAOS Inc                     1 (0.0%)
Endian Technologies          1 (0.0%)
Microbit                     1 (0.0%)
Teleca                       1 (0.0%)
Critical Link                1 (0.0%)
Glass Expansion              1 (0.0%)
8D Technologies              1 (0.0%)
eSATURNUS                    1 (0.0%)
Contec Steuerungstechnik & Automation    1 (0.0%)
TomTom                       1 (0.0%)
taskit                       1 (0.0%)
LD DIDACTIC GmbH             1 (0.0%)
GRNET                        1 (0.0%)
O.S. Systems                 1 (0.0%)
RealVNC                      1 (0.0%)
Mentor Graphics              1 (0.0%)
Stonesoft Corporation        1 (0.0%)
Hauppauge                    1 (0.0%)
Racelogic                    1 (0.0%)
Przemysłowy Instytut Automatyki i Pomiarów    1 (0.0%)
Insignal Co.                 1 (0.0%)
Avocent                      1 (0.0%)
Cray                         1 (0.0%)
Akamai Technologies          1 (0.0%)
PWI North                    1 (0.0%)
ALT Linux Ltd                1 (0.0%)
CTERA Networks               1 (0.0%)
Znyx Networks                1 (0.0%)
IRAM                         1 (0.0%)
Kentrox                      1 (0.0%)
Oc�-Technologies             1 (0.0%)
Siano Mobile Silicon         1 (0.0%)
EMC                          1 (0.0%)
FedEx                        1 (0.0%)
Virginia Tech                1 (0.0%)
ComX Networks                1 (0.0%)
DResearch Fahrzeugelektronik GmbH    1 (0.0%)
Movial                       1 (0.0%)
WORK Microwave GmbH          1 (0.0%)
Kontron Embedded Modules     1 (0.0%)
Micrel Inc.                  1 (0.0%)
JCZ-Automatisering           1 (0.0%)
PLX                          1 (0.0%)
Guntermann & Drunck GmbH     1 (0.0%)
PMC-Sierra                   1 (0.0%)
Xentech Solutions Ltd.       1 (0.0%)
Exosec                       1 (0.0%)
jmicron.com                  1 (0.0%)
TechNexion Ltd.              1 (0.0%)
Factor-SPE                   1 (0.0%)
Allied Telesis               1 (0.0%)
MOD Systems                  1 (0.0%)
Ralink Technology            1 (0.0%)
Genband                      1 (0.0%)
University of Michigan       1 (0.0%)
Kernel Concepts              1 (0.0%)
ChargeStorm AB               1 (0.0%)
UK National Health Service    1 (0.0%)
Kionix                       1 (0.0%)
Stream Processors            1 (0.0%)
6WIND                        1 (0.0%)
LaCie                        1 (0.0%)
ScaleMP Inc.                 1 (0.0%)
Anevia                       1 (0.0%)
Yext                         1 (0.0%)
XS4ALL Internet bv           1 (0.0%)
Essensium - Mind             1 (0.0%)
Creative Technology          1 (0.0%)
University of Virginia       1 (0.0%)
Mandriva                     1 (0.0%)
Netservers Ltd.              1 (0.0%)
Le laboratoire d'informatique interactive    1 (0.0%)
Universal Scientific Industrial Co.    1 (0.0%)
aizo ag                      1 (0.0%)
Extreme Engineering Solutions    1 (0.0%)

Top lines changed by employer

Employers with the most signoffs (total 97453)
Red Hat                   17846 (18.3%)
(None)                    8908 (9.1%)
Intel                     8374 (8.6%)
Novell                    8285 (8.5%)
IBM                       3348 (3.4%)
Texas Instruments         3229 (3.3%)
Google                    2930 (3.0%)
(Unknown)                 2923 (3.0%)
Linux Foundation          2632 (2.7%)
Wolfson Microelectronics  2274 (2.3%)
Samsung                   2089 (2.1%)
Microsoft                 2069 (2.1%)
Broadcom                  1971 (2.0%)
(Consultant)              1772 (1.8%)
Oracle                    1327 (1.4%)
Parallels                 1295 (1.3%)
Freescale                 1103 (1.1%)
Qualcomm                  1028 (1.1%)
Wind River                 968 (1.0%)
Nokia                      901 (0.9%)
Linaro                     743 (0.8%)
MiTAC                      732 (0.8%)
(Academia)                 731 (0.8%)
ST Ericsson                695 (0.7%)
AMD                        681 (0.7%)
Marvell                    637 (0.7%)
Pengutronix                619 (0.6%)
NetApp                     601 (0.6%)
QLogic                     575 (0.6%)
ProFUSION                  549 (0.6%)
OLPC                       529 (0.5%)
Fujitsu                    484 (0.5%)
Renesas Technology         453 (0.5%)
University of Cambridge    431 (0.4%)
Secretlab                  429 (0.4%)
Wizery Ltd.                420 (0.4%)
Analog Devices             385 (0.4%)
NVidia                     367 (0.4%)
Renesas Electronics        364 (0.4%)
Atomide                    362 (0.4%)
Ericsson                   360 (0.4%)
Societe Francaise de Radiotelephone  339 (0.3%)
ARM                        338 (0.3%)
Rising Tide Systems        318 (0.3%)
Fusion-IO                  317 (0.3%)
SGI                        300 (0.3%)
Cisco                      283 (0.3%)
Code Aurora Forum          276 (0.3%)
Emulex                     275 (0.3%)
New Dream Network          274 (0.3%)
Atheros Communications     268 (0.3%)
Pure Storage               253 (0.3%)
tglx PITA                  241 (0.2%)
Citrix                     232 (0.2%)
Canonical                  227 (0.2%)
ST Microelectronics        223 (0.2%)
Atmel                      177 (0.2%)
McAfee                     174 (0.2%)
OpenSource AB              166 (0.2%)
Mellanox                   162 (0.2%)
NTT                        161 (0.2%)
SUSE                       155 (0.2%)
linutronix                 153 (0.2%)
VMWare                     153 (0.2%)
Panasas                    152 (0.2%)
